Manufacturer,Permit Number,VIN NUMBER,Annual Total of Disengagements,DEC 2020,JAN 2021,FEB 2021,MAR 2021,APR 2021,MAY 2021,JUN 2021,JULY 2021,AUG 2021,SEP 2021,OCT 2021,NOV 2021,ANNUAL TOTAL,,,,,
CRUISE LLC,AVT008,5G21A6P05L4100115,0,548.70,826.80,571.73,998.36,"1,052.39",935.62,"1,296.16","1,053.83",778.69,425.38,"1,169.23","1,524.56","11,181.45",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100129,0,900.73,884.62,358.57,461.58,792.36,877.92,"1,592.21","1,442.97","1,201.23","1,085.43","1,310.10","1,414.58","12,322.30",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100132,1,275.63,446.22,519.86,782.23,898.00,"1,475.77","1,332.50","1,853.08","1,563.39","2,174.96",151.56,0.00,"11,473.20",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100163,0,0.00,8.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.77,,,,,
CRUISE LLC,AVT008,5G21A6P05L4100177,0,652.01,393.88,548.16,603.00,"1,087.02","1,209.87","1,189.34","1,546.62",38.51,35.25,927.18,"1,373.82","9,604.66",,,,,
CRUISE LLC,AVT008,5G21A6P05L4100180,0,604.94,537.26,619.15,772.43,"1,065.43","1,216.45","1,032.34",295.63,441.36,13.35,0.00,0.00,"6,598.34",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100009,0,18.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.37,0.00,0.00,31.30,,,,,
CRUISE LLC,AVT008,5G21A6P06L4100012,0,0.00,0.00,15.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,0.00,26.36,,,,,
CRUISE LLC,AVT008,5G21A6P06L4100026,0,24.27,142.94,61.22,21.55,38.41,0.00,67.13,287.69,56.89,81.00,255.89,21.50,"1,058.49",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100043,0,552.38,547.41,"1,312.77","1,582.27","1,199.81","1,042.84","1,114.56",101.27,700.76,"1,155.98","1,208.17","1,190.48","11,708.70",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100057,0,721.81,994.46,"1,006.12","1,141.49","1,252.32","1,616.07","1,287.61","1,639.77",105.30,0.00,"1,173.19","1,482.23","12,420.37",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100060,0,15.80,60.83,229.52,225.98,158.43,222.63,43.23,0.00,195.16,18.29,,12.21,"1,182.08",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100074,0,407.18,489.57,227.06,729.09,"1,433.48",835.06,"1,257.07","1,586.50","2,271.97",976.45,313.68,"1,691.25","12,218.36",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100124,0,559.71,393.32,768.21,"1,722.34","1,233.36","1,154.36","1,544.10","1,546.92","1,644.48",47.65,"1,513.40","1,408.90","13,536.75",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100141,1,676.12,373.35,396.89,579.37,457.78,911.37,388.94,679.38,"1,455.94",330.19,612.43,872.90,"7,734.66",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100169,0,620.01,569.91,379.31,703.54,913.76,"1,072.01",963.40,"1,688.95",151.78,561.49,"1,517.94",839.95,"9,982.05",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100172,0,741.30,510.35,379.74,"1,279.28",729.79,0.00,0.00,0.00,0.00,11.25,0.00,0.00,"3,651.71",,,,,
CRUISE LLC,AVT008,5G21A6P06L4100186,0,0.00,92.40,137.13,0.00,228.88,338.34,23.49,0.00,0.00,0.00,26.13,0.04,846.41,,,,,
CRUISE LLC,AVT008,5G21A6P06L4110751,0,330.63,56.34,558.09,0.00,16.85,18.80,23.70,0.00,79.66,125.28,0.00,0.00,"1,209.35",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100004,1,517.03,352.63,19.53,"1,214.56","1,223.36","1,122.54","1,688.26","1,468.33","1,606.49",786.36,"1,254.94","1,583.97","12,838.00",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100021,0,0.00,15.27,11.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.08,,,,,
CRUISE LLC,AVT008,5G21A6P07L4100035,0,356.61,211.28,0.00,0.00,52.08,0.00,96.45,0.00,0.00,0.00,0.00,0.00,716.42,,,,,
CRUISE LLC,AVT008,5G21A6P07L4100049,0,444.09,451.73,748.10,"1,399.14","1,120.13","1,042.87",761.28,825.79,"1,213.15",28.63,"1,282.54","1,856.20","11,173.65",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100052,0,0.00,0.00,584.84,"1,135.33",550.68,"1,310.66","1,371.65","1,867.31","1,198.92",602.27,0.00,0.00,"8,621.66",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100066,2,485.93,"1,136.97",821.74,874.08,"1,064.60","1,580.79","1,497.47",521.09,338.40,"1,280.81","1,405.68","1,045.72","12,053.28",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100083,0,320.91,558.64,544.79,602.32,652.33,462.51,43.96,124.20,641.36,804.89,"1,065.36","1,062.90","6,884.17",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100102,0,999.07,953.80,810.76,"1,103.17","1,034.29","1,160.28","1,080.85",0.00,390.71,759.26,"1,476.49","1,801.31","11,569.99",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100116,1,588.20,997.52,829.70,"1,195.02",834.16,"1,127.41","1,091.22",398.91,303.52,388.43,595.78,0.00,"8,349.87",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100133,0,0.00,0.00,16.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,0.00,29.26,,,,,
CRUISE LLC,AVT008,5G21A6P07L4100164,0,856.90,617.87,836.65,903.32,"1,182.72","1,377.33","1,615.62",674.55,301.30,0.00,0.00,0.00,"8,366.26",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100178,0,660.90,379.11,745.38,731.54,884.17,"1,369.30","1,311.99","1,265.14",580.71,618.68,"1,015.60",905.27,"10,467.79",,,,,
CRUISE LLC,AVT008,5G21A6P07L4100181,0,612.95,841.08,657.67,"1,144.00",531.07,"1,225.63","1,286.68","1,481.05","1,903.63","1,207.36",163.39,0.00,"11,054.51",,,,,
CRUISE LLC,AVT008,5G21A6P07N4118876,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,265.18,265.31,,,,,
CRUISE LLC,AVT008,5G21A6P08L4100013,0,0.00,12.96,9.23,0.00,0.00,0.36,0.00,68.45,23.45,0.04,0.00,0.00,114.49,,,,,
CRUISE LLC,AVT008,5G21A6P08L4100030,0,0.00,0.00,0.00,0.00,4.79,0.00,21.74,17.37,0.00,23.48,20.95,4.90,93.23,,,,,
CRUISE LLC,AVT008,5G21A6P08L4100044,0,214.45,0.00,0.00,0.00,0.00,20.73,0.00,0.00,9.86,193.95,321.63,100.88,861.50,,,,,
CRUISE LLC,AVT008,5G21A6P08L4100058,0,796.21,331.05,921.63,"1,216.00",461.55,0.00,"1,095.99","1,831.13","1,387.22","1,112.15","1,496.37",0.00,"10,649.30",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100061,0,768.46,480.59,719.58,883.59,747.77,906.83,912.01,560.01,531.11,897.72,"1,162.74","1,358.24","9,928.65",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100075,0,457.50,883.53,670.79,467.05,"1,265.57","1,127.94",681.36,503.26,687.38,224.53,0.00,0.00,"6,968.91",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100125,0,16.16,472.78,"1,067.07",340.70,420.90,0.00,135.14,75.39,0.00,163.02,780.26,636.38,"4,107.80",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100139,0,828.11,914.12,"1,092.08","1,036.95",869.60,247.19,"1,120.69","1,742.37","1,434.71",660.13,0.00,0.00,"9,945.95",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100142,0,287.95,652.43,"1,217.53","1,963.23",872.81,"1,015.77",472.02,292.38,794.06,"1,181.80","1,275.93","1,772.28","11,798.19",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100173,0,258.58,561.40,656.14,846.92,909.77,962.07,"1,293.47",562.88,378.27,"1,106.94","1,124.19","1,284.17","9,944.80",,,,,
CRUISE LLC,AVT008,5G21A6P08L4100187,0,761.64,477.70,605.41,710.46,844.27,"1,122.04","1,406.64","2,020.09","1,846.77",99.49,"1,376.66","1,069.07","12,340.24",,,,,
CRUISE LLC,AVT008,5G21A6P08L4110752,0,557.20,847.15,36.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,441.18",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100005,0,0.00,0.00,0.00,0.00,0.00,56.55,0.00,0.00,0.00,0.00,0.00,0.00,56.55,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100022,0,10.28,0.00,0.00,0.00,0.00,0.00,21.15,0.00,0.00,13.60,0.00,0.00,45.03,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100053,0,0.00,0.00,27.72,0.00,0.00,0.00,8.36,0.00,0.00,0.00,0.00,0.00,36.08,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100067,0,166.70,520.10,813.00,320.73,"1,083.16",769.91,599.81,359.35,"1,062.95",145.78,0.00,0.00,"5,841.49",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100070,1,771.73,547.40,515.52,"1,016.89",692.74,927.22,"1,300.97",995.30,"1,415.95",332.72,"1,206.31","1,441.08","11,163.83",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100084,1,779.37,799.71,587.20,896.99,899.91,"1,533.71","1,312.88","1,125.94","1,500.56","1,219.56",0.00,0.00,"10,655.83",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100103,0,279.21,738.06,553.94,"1,534.89",231.85,0.00,0.00,0.00,0.00,10.20,0.00,0.00,"3,348.15",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100117,0,593.45,598.08,866.74,"1,057.45",811.54,410.44,0.00,72.48,411.07,603.92,"1,043.12","1,334.38","7,802.67",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100120,1,734.89,838.75,"1,189.50",914.32,832.27,"1,361.78","1,546.60","2,012.10",721.51,669.06,33.26,2.64,"10,856.68",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100134,0,0.00,0.00,0.00,0.47,9.17,3.26,20.42,0.00,0.41,0.47,5.33,14.10,53.63,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100165,0,619.67,927.23,892.25,908.73,"1,257.03","1,376.83","1,435.25",714.63,"1,766.10","1,371.18",734.80,"1,773.70","13,777.40",,,,,
CRUISE LLC,AVT008,5G21A6P09L4100179,0,4.10,32.21,68.44,62.63,79.99,52.85,32.37,28.85,15.08,14.92,14.56,12.73,418.73,,,,,
CRUISE LLC,AVT008,5G21A6P09L4100182,0,486.65,740.40,500.54,650.20,984.53,870.45,890.50,"1,162.96",566.05,46.58,148.50,720.99,"7,768.35",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100014,1,633.08,816.36,532.69,"1,669.33",721.15,881.23,946.28,"1,151.81",194.55,910.95,"1,210.95",873.10,"10,541.48",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100045,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,323.48","1,989.01",576.34,"1,053.38","1,043.62","5,985.83",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100045,0,0.00,266.06,756.97,"1,424.99","1,553.54","1,371.49","1,025.64",0.00,0.00,0.00,0.00,0.00,"6,398.69",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100059,0,479.88,576.67,465.49,260.73,507.61,840.53,172.71,663.65,734.91,93.71,0.00,0.00,"4,795.89",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100062,0,102.67,315.86,0.00,0.00,47.52,8.23,11.43,0.00,0.00,0.00,0.00,0.00,485.71,,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100076,0,874.73,809.41,"1,228.81",925.30,"1,258.13",756.59,94.46,642.41,870.73,766.35,"1,560.76","1,945.32","11,733.00",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100126,0,0.00,13.37,17.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.50,,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100143,0,558.64,666.51,817.66,"1,073.15",506.89,"1,518.21","1,759.07","1,333.05",954.02,"1,101.59","1,264.33","1,162.98","12,716.10",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100160,0,0.00,299.21,34.58,93.91,36.51,113.37,81.68,45.68,0.00,0.63,28.61,6.42,740.60,,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100174,0,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.85,0.00,0.00,20.97,,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100188,0,363.07,110.88,0.35,935.08,"1,260.73","1,383.15",967.75,"1,999.68","1,941.21",495.59,389.40,"1,733.91","11,580.80",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4100191,1,205.29,843.63,893.49,981.78,762.23,"1,231.31","1,453.87","1,644.82","1,165.26",648.98,0.00,0.00,"9,830.66",,,,,
CRUISE LLC,AVT008,5G21A6P0XL4110753,0,856.36,605.77,584.29,523.66,"1,073.21",986.95,874.96,795.15,714.61,297.45,0.00,0.00,"7,312.41",,,,,
DEEPROUTE.AI,AVT069,3LN6L5MU0KR620972,2,1782,1660,1895,1788,1481,1601,1455,1876,1408,1829,1774,242,18791,,,,,
DEEPROUTE.AI,AVT069,3FA6P0LU3KR177879,0,1231,1674,980,1167,1870,1624,530,649,1291,0,298,767,12081,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5LU2HR663008,0,0,0,18.74,45.85,208.95,269.76,113.95,331.07,632.57,665.23,856.7,615.71,3758.53,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5MU3JR619538,0,0,0,9.44,36.77,1201.76,1178.76,674.24,737.79,204.38,92.78,475.78,804.78,5416.48,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5MU4JR608032,1,0,0,8.66,535.05,1129.63,1066.01,1087.21,849.5,157.65,323.34,815.1,974.2,6946.35,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5MU4JR609133,0,0,0,4.97,494.28,25.36,8.89,7.57,0,177.75,587.18,302.04,221.51,1829.55,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5MU1JR609431,0,0,0,5.67,43.76,138.13,5.46,297.61,524.73,224.77,462.1,645.44,958.08,3305.75,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5MU4JR611142,0,0,0,16.96,0,596.36,1154.82,593.53,378.68,394.61,871.47,305.7,578.83,4890.96,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5MU7JR611619,0,0,0,0,4.5,128.8,546.84,895.66,251,568.98,214.24,850.32,1131.73,4592.07,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5MU5JR618049,0,0,0,0,1.71,1.69,3.96,274.09,268.79,160.01,643.46,724.47,767.28,2845.46,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5MU0JR618055,0,0,0,4.32,658.79,680.53,1098.68,837.84,424.04,198.29,659.39,296.9,998.85,5857.63,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,3LN6L5LU5JR619400,0,0,0,10.34,19.85,107.37,23.95,0.29,58.95,76.39,358.69,323.72,322.34,1301.89,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,1N4AZ1CP6JC304058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
DIDI RESEARCH AMERICA LLC,AVT055,1N4AZ1CP5KC300293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
EASYMILE,AVT058,VJRD1A10224000022,222,9,1,41,31,75,52,41,70,0,0,0,0,320,,,,,
GATIK AI INC.,AVT054,NM0GS9F26K1412410,6,136,523,517,437,311,0,0,0,0,0,0,0,1924,,,,,
GATIK AI INC.,AVT054,NM0LS7F25K1413020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
GATIK AI INC.,AVT054,52CG2DGA7J0017503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IMAGRY INC.,AVT061,KNDCB3LC0J5177246,71,0,0,0,0,0,0,0,0,0,0,0,731.25,731.25,,,,,
LYFT,AVT045,3FA6P0RU1KR135721,0,111.2218376,95.13303539,88.62792569,52.47499799,18.51801176,97.63191563,16.09130511,0,0,0,0,0,479.6990292,,,,,
LYFT,AVT045,3FA6P0RU2KR104428,4,180.7263663,124.6778467,169.0266026,72.94776573,189.6569378,85.06682759,17.1866382,0,0,0,0,0,839.2889849,,,,,
LYFT,AVT045,3FA6P0RU5JR274913,5,166.528637,220.3343152,201.4433061,70.53145996,7.150365296,103.5396395,29.93253738,2.605645416,0,0,0,0,802.0659058,,,,,
LYFT,AVT045,3FA6P0RU7KR136100,2,316.7921256,199.2036639,204.0657422,236.9923527,59.35499187,0,0,0,0,0,0,0,1016.408876,,,,,
LYFT,AVT045,3FA6P0RUXKR136012,2,198.536376,232.2702729,94.46597355,225.0305934,146.2654876,35.64264724,48.32465397,4.926309531,0,0,0,0,985.4623141,,,,,
LYFT,AVT045,3FA6P0RU0JR149057,1,190.4505198,121.130279,159.389177,151.5126599,69.88618535,99.16112677,20.57683053,0,0,0,0,0,812.1067783,,,,,
LYFT,AVT045,3FA6P0RUXJR158090,0,48.17201361,125.603713,124.6248298,140.970521,65.55252726,65.78237386,25.94997156,0,0,0,0,0,596.6559501,,,,,
LYFT,AVT045,3FA6P0RU1KR135962,1,238.9832571,114.5210658,81.66050724,153.3552733,190.9639271,46.62101622,56.22976932,0,0,0,0,0,882.3348161,,,,,
LYFT,AVT045,3FA6P0RU3JR214046,2,103.3842167,54.99606201,129.1223101,80.86790634,55.54070262,81.89479531,19.49725909,0,0,0,0,0,525.3032522,,,,,
LYFT,AVT045,3FA6P0RU7JR157950,2,161.8037009,171.5154152,103.03227,104.6090106,7.032545304,1.141765,18.95376386,0,0,0,0,0,568.0884708,,,,,
LYFT,AVT045,3FA6P0RU3HR399516,1,185.8370465,275.5033878,20.63847372,2.424163022,91.84384526,19.18027242,30.05847927,0,0,0,0,0,625.4856679,,,,,
LYFT,AVT045,3FA6P0RU2JR203832,1,29.91161458,109.9551688,87.14200348,123.6751096,73.51154484,9.902357394,31.96194485,0,0,0,0,0,466.0597435,,,,,
LYFT,AVT045,3FA6P0RU2JR120045,0,79.26873788,126.5709358,97.69248487,89.16664245,58.42184435,37.33071204,35.1163222,0,0,0,0,0,523.5676796,,,,,
LYFT,AVT045,3FA6P0RU0HR408592,1,4.33423659,244.5825666,186.2856908,99.9304078,28.70517582,52.2740878,65.85255143,1.98796011,0,0,0,0,683.9526769,,,,,
LYFT,AVT045,3FA6P0RU3KR135669,0,48.04774153,5.18102054,92.70178375,36.26015196,227.7682548,13.89572971,0,0,0,0,0,0,423.8546823,,,,,
LYFT,AVT045,2C4RC1N79JR358974,0,0,0,0,0,107.5097689,24.99430731,0,0,0,0,0,0,132.5040762,,,,,
LYFT,AVT045,2C4RC1N75JR358986,1,5.482041655,2.206341876,0.004667302,0,134.2443783,115.0978335,0,0,0,0,0,0,257.0352626,,,,,
LYFT,AVT045,2C4RC1N79JR159178,0,0,0,0,3.974845387,31.15571637,29.15650893,0,0,0,0,0,0,64.28707068,,,,,
LYFT,AVT045,2C4RC1N72LR135159,0,0,0,0,0,26.27534427,6.50264739,0,0,0,0,0,0,32.77799166,,,,,
LYFT,AVT045,2C4RC1N70LR135158,0,0,0,0,0,78.87080297,33.41879593,3.979232667,0,0,0,0,0,116.2688316,,,,,
LYFT,AVT045,2C4RC1N73LR135204,0,0,0,0,0,80.67235423,80.21249452,55.3214667,0,0,0,0,0,216.2063155,,,,,
LYFT,AVT045,2C4RC1N75LR135205,0,0,0,0,0,0,10.05779454,121.0319529,0,0,0,0,0,131.0897475,,,,,
LYFT,AVT045,2C4RC1N76LR138968,0,0,0,0,0,0,0,19.60132144,0,0,0,0,0,19.60132144,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,WDD2221591A470147,124,2,16,0,32,224,67,24,0,0,93,285,0,744,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,WDD2221591A470238,2,0,0,6,0,0,0,0,0,0,0,0,0,6,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,WDD2221591A470497,0,0,22,0,0,0,0,0,0,0,0,0,0,22,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,WDD2221591A470500,87,0,0,0,0,0,0,12,39,99,17,6,77,249,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,WDD2221591A470796,40,82,0,30,13,0,0,0,0,0,0,0,0,126,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,WDDUG8GB3JA405273,14,813,2280,4076,0,0,0,0,0,0,0,0,0,7169,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GBXMA000924,2,1083,0,0,0,3633,2777,2022,0,105,2697,0,0,12317,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB3MA002465,1,0,0,0,17,0,0,1462,2545,2580,1341,452,0,8396,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB1MA002478,2,0,0,0,0,0,0,827,1143,1243,286,3035,1205,7740,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GBXMA002480,0,0,2426,1744,1282,2749,0,0,0,0,0,0,0,8201,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231301A013981,0,0,0,0,0,0,0,0,0,0,201,1734,2466,4402,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A013993,0,0,0,0,0,0,0,0,0,0,0,1995,1093,3088,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A013986,0,0,0,0,0,0,0,0,0,0,1361,2825,1957,6143,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A039946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A039969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K2231761A039967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA, INC.",AVT002,W1K6G7GB3NA054986,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,,,,
"NISSAN NORTH AMERICA, INC DBA ALLIANCE INNOVATION LAB",AVT007,1N4BZ0CP6GC311826,10,0,0,0,0,10,27,40,79,17,4,0,0,177,,,,,
"NISSAN NORTH AMERICA, INC DBA ALLIANCE INNOVATION LAB",AVT007,1N4AZ1CP9KC308252,5,0,1,0,0,0,0,0,0,39,80,98,110,328,,,,,
"NISSAN NORTH AMERICA, INC DBA ALLIANCE INNOVATION LAB",AVT007,1N4BZ0CP6GC302978,2,0,0,0,0,0,0,0,0,0,0,3,0,3,,,,,
"NISSAN NORTH AMERICA, INC DBA ALLIANCE INNOVATION LAB",AVT007,JN1BV7AP1EM685949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"NISSAN NORTH AMERICA, INC DBA ALLIANCE INNOVATION LAB",AVT007,JN1BV7AP3FM349849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
"NURO, INC",AVT028,JTDKN3DP3D3041696,4,343.64,430.98,426.61,451.53,567.92,438.76,569.12,125.51,0.00,240.28,583.01,"1,692.57","5,869.93",,,,,
"NURO, INC",AVT028,JTDKN3DP3C3011760,1,493.84,186.49,445.56,625.59,207.58,52.22,60.52,0.00,0.00,8.74,420.90,381.54,"2,882.98",,,,,
"NURO, INC",AVT028,JTDKN3DP4F3074838,0,102.55,100.43,354.15,32.67,128.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,718.23,,,,,
"NURO, INC",AVT028,JTDKN3DPXE3050185,1,152.83,1.60,24.29,106.17,128.31,249.56,562.05,50.13,0.00,0.62,490.23,657.65,"2,423.44",,,,,
"NURO, INC",AVT028,JTDKN3DP6D3042602,2,131.94,570.71,829.79,522.64,250.75,398.16,127.39,676.28,152.49,977.71,784.61,907.59,"6,330.06",,,,,
"NURO, INC",AVT028,JTDKN3DP3C3020295,0,0.00,15.02,148.50,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,163.53,,,,,
"NURO, INC",AVT028,JTDKN3DP0C3014583,0,32.80,0.00,61.70,108.16,0.00,16.44,10.53,0.00,0.00,27.85,253.76,0.00,511.24,,,,,
"NURO, INC",AVT028,JTDKN3DP8D3041242,0,0.00,0.00,166.87,77.13,0.00,1.79,0.00,0.00,99.52,0.00,74.64,215.35,635.30,,,,,
"NURO, INC",AVT028,JTDKN3DPXF3070616,4,201.95,455.17,793.88,"1,109.35",920.85,"1,015.44",948.02,387.78,200.14,807.26,407.15,"1,386.16","8,633.15",,,,,
"NURO, INC",AVT028,JTDKN3DP2C3011362,1,103.33,163.22,219.67,196.47,92.63,2.18,0.00,0.00,0.00,568.53,962.21,"1,710.66","4,018.90",,,,,
"NURO, INC",AVT028,JTDKN3DP2C3004167,2,0.00,0.00,0.00,0.00,0.00,66.39,0.00,290.06,54.95,114.97,95.18,368.43,989.98,,,,,
"NURO, INC",AVT028,JTDKN3DP1C3010476,2,0.00,316.47,418.56,328.86,533.45,218.39,185.28,"1,212.09",442.53,34.50,897.30,"1,749.68","6,337.11",,,,,
"NURO, INC",AVT028,JTDKN3DP9C3015182,2,386.64,119.48,293.17,675.09,234.39,726.38,419.12,394.81,78.49,180.74,"1,151.72","1,014.43","5,674.46",,,,,
"NURO, INC",AVT028,JTDKN3DP8D3037837,0,90.97,49.27,12.60,141.42,83.22,72.47,343.71,132.95,104.25,559.99,788.98,673.44,"3,053.27",,,,,
"NURO, INC",AVT028,JTDKARFU0L3104642,4,413.55,"1,276.86","1,229.43","1,301.05","1,461.74","1,378.55",769.46,"1,082.85",223.54,688.46,476.04,556.91,"10,858.44",,,,,
NVIDIA,AVT020,3FA6P0RU9HR313559,15,0,0,1015,348,0,0,91,275,851,366,385,118,3449,,,,,
NVIDIA,AVT020,3FA6P0RUXHR247670,2,0,0,0,0,0,0,212,1388,145,0,44,0,1789,,,,,
NVIDIA,AVT020,3FA6P0RU8HR293837,56,214,139,408,1381,1985,0,1133,1284,1212,2254,765,378,11153,,,,,
NVIDIA,AVT020,3FA6P0RU7JR158970,0,0,0,0,0,0,0,0,0,14,180,264,25,483,,,,,
NVIDIA,AVT020,3FA6P0RU0JR158969,5,323,2526,1141,1580,1099,0,1051,1783,885,0,0,0,10388,,,,,
NVIDIA,AVT020,3FA6P0RU1HR271131,4,0,0,0,0,0,0,0,0,0,97,645,0,742,,,,,
